"i","t","x","y"
3,9,0.691671666064816,3.80732138283481
3,10,1.24460566625648,1.02034256214888
3,11,-2.10873776047726,1.52205239086798
3,12,-0.602920503532487,0.0508005731788785
3,13,0.195732073326175,0.373079880971991
3,14,0.653680483101536,1.4127244176589
3,15,-1.51773103100766,2.02527690866257
3,16,0.581757847594036,4.82201198352387
3,17,-0.816999213639954,1.05834796558323
3,18,-0.619936538583001,1.32800189107084
3,19,-0.140878835406661,1.22217486929061
3,20,0.544662374264237,1.09611304351549
4,1,1.63425694537392,3.40281120368287
4,2,0.13258970870709,2.23017533358773
4,3,-0.602562404476177,3.64315860383558
4,4,1.97166329642342,1.97707001818476
4,5,-1.05226830408387,1.47471523031776
4,6,0.855751849342068,1.50239888639322
4,7,0.452828015788862,2.11702020739055
4,8,0.796012720611182,2.33338502762174
4,9,-0.299601072153864,1.52799866240902
4,10,0.524411811188047,1.22333552249372
4,11,-0.663796649305212,2.83720361215001
4,12,1.00154924342325,3.53375628115866
4,13,-1.27272721825468,2.36552795400891
4,14,-0.438627124999479,1.00614349981935
4,15,-0.924977449825116,1.13311398740548
4,16,0.0354655742458202,0.387571518544803
4,17,1.24459588671888,5.99366334685351
4,18,0.0486361108506442,0.179100612293742
4,19,0.284978532584153,0.916028110909604
4,20,-1.64034666740108,2.87700696311256
5,1,-1.42488410504425,1.19122360580642
5,2,0.805114274120875,1.39678862659489
5,3,-0.476327334337069,0.38579608836394
5,4,0.785804077168462,1.5019543145398
5,5,-1.1269032025854,3.76031008982352
5,6,0.349726062578402,4.05605277659309
5,7,-0.358476978871312,0.23166034729354
5,8,-0.0968927325129572,0.194851031141178
5,9,-0.0365118621977204,1.30472292086592
5,10,-0.343006727977193,1.53035624592486
5,11,0.908315064211875,2.38713081122603
5,12,1.06283432959551,2.06016901653876
5,13,-0.345873030569772,5.40371439383981
5,14,0.558573583566901,2.11021629016695
5,15,0.680802024948858,1.76187934183483
5,16,0.114860131990174,1.57151921047521
5,17,-0.242221312110197,0.878289910895444
5,18,0.857550295357396,1.8316563997048
5,19,-0.0355695743053767,2.06821586756387
5,20,1.12910474095158,1.65587060654777
6,1,-1.6333945294831,6.08748572273511
6,2,-0.312597216001611,3.38459119576793
6,3,-1.25780607588848,0.45614640746151
6,4,-1.34859062712897,0.397744676753023
6,5,0.85054597971741,3.17596450191385
6,6,0.0577758809014438,0.375703119017731
6,7,1.14779605614926,0.236851045179282
6,8,-0.798598547676178,1.32822288676462
6,9,-0.264864055269767,1.26424380949896
6,10,1.15826337750923,1.42478923815794
6,11,2.98071105407955,1.74280218105904
6,12,0.645770303779791,0.432284797544445
6,13,-1.82690316853098,3.42041484255839
6,14,-0.942415245911974,0.173138313011541
6,15,-0.708370795856676,0.500818034369469
6,16,0.181811789782602,0.928060241773814
6,17,1.52073257173359,3.56664945317174
6,18,-0.409625470649003,0.683106545716448
6,19,0.55926422751788,2.66193704049227
6,20,-0.0509353338809361,1.42385203571253
7,1,0.967522324990314,2.31785253424204
7,2,1.73569701647462,1.549308925521
7,3,0.163904805520861,2.96687248948332
7,4,0.907204193029668,1.8501674696748
7,5,-0.453673741595692,1.34946685325902
7,6,-0.40548116479359,1.89253120769508
7,7,-2.01178508947224,0.882852449267616
7,8,-0.709983750141491,1.84370132914748
7,9,0.00758613678239531,2.57865136258641
7,10,-0.668246708039277,3.60862227981795
7,11,-1.0891747916676,0.449896568471977
7,12,0.306626131605376,2.06840079339738
7,13,0.665101035611364,1.40503730259382
7,14,1.09750948150574,3.26920384873096
7,15,0.315391406362434,1.70408325178319
7,16,0.108282827763641,0.879849616210436
7,17,0.438654834810048,0.707724207249432
7,18,-2.07936613708135,3.85340114289432
7,19,-0.498577101440732,0.852927203228558
7,20,0.254503075573319,4.99316848915783
8,1,0.620955280792958,2.08009086240362
8,2,-0.0849206818209503,2.16808080619062
8,3,0.968919084079988,2.57116064111607
8,4,0.0916032421358003,4.33341339480861
8,5,-1.22213035189648,1.46744283174949
8,6,-1.40015391090899,1.24661067269301
8,7,-0.284891716079841,7.09741319335062
8,8,1.50941957082222,1.37246191541087
8,9,0.51808236657029,0.835593272505478
8,10,-0.399825465715689,2.1956041886737
8,11,1.24985869319714,0.805900478981448
8,12,-0.135320400777741,4.0630778574708
8,13,-0.609050419293669,4.74695946404221
8,14,-1.20666639793019,0.631508865250749
8,15,1.22725002690939,0.541857166923574
8,16,0.198475390708289,0.510538071160561
8,17,-0.260351424285255,4.66671372026834
8,18,-0.232899978927437,1.15318339759995
8,19,0.148119028592554,1.84753556611944
8,20,-1.13324618512575,2.1132009590015
9,1,0.458390819259149,1.71728679022898
9,2,0.549849460089877,1.17202051079816
9,3,-1.5601700790442,1.88577851234356
9,4,0.138157508770389,3.07258620627633
9,5,-0.159893447952401,1.46838527304136
9,6,-0.207506633179124,1.03836059895957
9,7,0.373216660304471,0.475295003134422
9,8,0.949474445541946,1.74596333795099
9,9,-1.81933361699947,1.27880089102213
9,10,0.885549474318716,4.67441323702534
9,11,0.331935205363342,1.20677945314896
9,12,-0.654091006231309,1.5376887214931
9,13,0.0676719490743347,1.18285515113384
9,14,-0.450753930099624,0.556776691256716
9,15,0.522188607991362,2.19213107854883
9,16,-0.459510670722387,1.92507951006623
9,17,1.32422704866928,2.44225300306275
9,18,0.0420904885669989,1.39190541005086
9,19,-0.782888689383105,4.92734113897524
9,20,0.618580068378708,1.11621889094211
10,1,-0.113164530627428,0.621054554707677
10,2,0.00899765532647375,0.724440029244039
10,3,-1.71155172942246,1.11910078189649
10,4,-0.947677628519342,0.876874400196419
10,5,-1.11353882370885,3.58770386327069
10,6,2.12138270021603,2.65819162799211
10,7,0.898122039034057,1.19345337084196
10,8,0.799805152653947,4.10503490899364
10,9,-0.0990880072702577,1.38641854510982
10,10,0.216670873426865,3.84073868578573
10,11,1.14423958270827,0.445494935050287
10,12,-1.28246817383739,1.77484065024613
10,13,-0.601044429698263,2.22209740716464
10,14,0.579241966438804,0.604550616305346
10,15,0.710124930334485,0.777403496363768
10,16,0.295957152675308,1.62793177163895
10,17,-0.615475669356282,2.26706283223592
10,18,-0.134246009629677,0.826895292061323
10,19,0.701304910200217,0.71943289696989
10,20,-1.40880872211322,1.8148378961299
