"i","t","x","y"
4,4,-1.6670608490853,2.75538402123764
4,5,0.311696124349357,0.220622328776687
4,6,-0.3058183356521,3.5763735687128
4,7,0.566640397751539,0.82008459676478
4,8,-0.154406945952608,0.187551567977277
4,9,0.505947750722041,0.209393946802306
4,10,0.380111782486438,3.30270886175349
4,11,2.19773880426456,1.88325530376641
4,12,-0.45046872857565,2.84167571873964
4,13,-0.702455401844484,0.762098045038
4,14,0.777676635243569,5.89232572779107
4,15,-1.17749182047026,3.03353437419011
4,16,1.14057324513103,3.12352879147544
4,17,0.901101581935922,1.42054483613731
4,18,-0.159090937394685,2.74647271494459
4,19,-0.160662451030702,1.35617655650395
4,20,1.4922849972157,1.58759401326981
5,1,0.741941383210513,4.16368099200308
5,2,1.17174874502482,1.48653265458799
5,3,2.23866267482065,4.26194419906184
5,4,1.10118444708246,2.55285761421436
5,5,-0.283026651440045,4.09126627355252
5,6,-0.621385571606304,0.63230370962774
5,7,-1.26590580073061,2.56975375226674
5,8,-0.131807344192966,0.263725583066307
5,9,-1.76948612304772,0.546844457470608
5,10,0.773505491973284,3.98365462778965
5,11,-1.30352772123857,1.40939679561667
5,12,-0.31465364112924,2.14458884699113
5,13,0.994878044994706,1.94891690561193
5,14,0.168503514278314,1.38405820353063
5,15,-1.13255197470666,2.36806021679625
5,16,-0.0446849618817714,0.546309309754846
5,17,-0.401472721190325,1.38818477085258
5,18,-1.0666261177429,2.24402382319366
5,19,1.22379699374489,0.980801300880591
5,20,0.83049395831989,0.780447059733199
6,1,-0.348176866732208,3.97000443022201
6,2,0.906893038546828,2.42593409950714
6,3,0.105731751645303,3.49138121346501
6,4,0.258629517075513,2.65201368107542
6,5,1.56592326816782,2.45701345888764
6,6,0.711116176671623,0.720751943919566
6,7,-0.241665617584643,5.00028655859065
6,8,0.0990766219684926,0.541812707185799
6,9,-0.118052116436729,0.539110978156459
6,10,0.654047053257911,2.14995483626635
6,11,0.846958181832562,1.15356245544218
6,12,-0.599263969489912,0.502564907356737
6,13,-1.88093518170766,1.65675524649246
6,14,-0.170896858641383,2.11572632511556
6,15,0.487681030623368,2.50655306891991
6,16,0.78372199870978,3.18905214242036
6,17,0.482791725355659,0.901757959210132
6,18,1.01361412215226,2.27034681074837
6,19,-1.07639640911478,3.14466698255216
6,20,0.778882145979565,1.46532365363391
7,1,0.197827427335212,0.98132801115623
7,2,-0.760243209862322,6.05427200404002
7,3,1.4555206771493,0.949726468162553
7,4,0.0209238273439355,0.891149630851491
7,5,0.363622013023458,0.571719340455388
7,6,0.661404159856205,1.94233820266298
7,7,0.296616818665022,1.6839974372039
7,8,-1.60010697786063,2.48787993640674
7,9,-0.818763758206348,3.61520529721303
7,10,1.69960171594461,1.56177977069572
7,11,0.847695519538811,0.466654385450834
7,12,1.01287759189025,1.28947492328836
7,13,-0.727571926256774,0.324683208429023
7,14,2.30557289983267,1.37855633507448
7,15,-0.189773460823285,3.56081038984315
7,16,0.48103010052228,4.0449286285586
7,17,-0.638661315761816,1.89119913966587
7,18,0.406246379913181,1.53079829091055
7,19,1.12701987588333,3.59537560592913
7,20,-2.36528970913493,2.24226187474741
8,1,0.416889224626154,1.21073655308501
8,2,0.136652010504575,3.69827013799173
8,3,-0.734221772701682,1.72900546970741
8,4,0.582025839443022,0.307026530681272
8,5,0.656814213034177,0.602601675103852
8,6,1.39710962598508,0.261610553380337
8,7,0.0275678648381218,2.71465588149092
8,8,0.574336344161518,1.48288046110768
8,9,1.2046608741693,1.28638733507332
8,10,-2.83580262163219,4.20648214224483
8,11,1.07370706434272,1.6553357193819
8,12,-0.0382772196970028,0.905608278641481
8,13,-0.320979484152222,1.58486514809429
8,14,2.02218672868077,1.15013526392519
8,15,-0.0122111957534089,0.80521389833122
8,16,1.49281159983197,3.69565423787554
8,17,-2.06813058515542,2.03733970351293
8,18,-1.05191704823897,1.50939826266252
8,19,-0.767078689915867,1.47684731729369
8,20,2.78294389038682,0.917215731191898
9,1,0.0514279693021028,1.94815567141926
9,2,0.0759451782153103,2.72560900140751
9,3,2.02777837425783,1.96250534654648
9,4,-1.9875197355104,2.08141326356508
9,5,0.398405684230447,1.18473487225127
9,6,0.15234256592249,1.18098010760459
9,7,0.754229981196409,4.48573235505114
9,8,1.362224491537,1.1137834792315
9,9,-1.58616424608355,1.78368450377245
9,10,0.462379475042412,3.87941557950847
9,11,-0.813879749834102,1.18543053274705
9,12,-0.648362818243786,5.32053044128246
9,13,-0.16534726412975,2.30146472728753
9,14,-0.407346495405325,1.90052090110602
9,15,-2.26766719175756,1.02230100634036
9,16,2.21145093216239,1.97916589389273
9,17,-0.131322099632134,1.26869849134541
9,18,-0.215875372308566,0.133759808092479
9,19,0.655287135251006,0.992450309032718
9,20,1.51234116260011,0.74946477831025
10,1,-0.881402957749529,1.31914523915562
10,2,-0.703899921173716,1.46266454592011
10,3,0.133116743506741,3.51413557233058
10,4,-0.422249956909873,0.522518463836839
10,5,1.67494741810349,0.504848471899059
10,6,0.244625277043648,4.96081871837385
10,7,2.49684045986505,1.48263698820128
10,8,1.62785187919838,0.927047213422849
10,9,-0.379093464297786,6.23745331162452
10,10,2.07127387241099,1.8830744567793
10,11,-0.481244008415453,0.775606793261793
10,12,0.462237584403842,2.23344656375326
10,13,-0.172653285110986,2.37228176168166
10,14,-0.885351387149861,2.71135929898833
10,15,2.13884995099431,2.57826625542736
10,16,-1.25939529404474,1.88365631748118
10,17,0.74572203951184,1.46430377807548
10,18,-0.15670755028205,0.680213263302279
10,19,1.57670163211398,1.51867784360288
10,20,0.535105004938128,0.602071733332645
